type,timestamp,imu_quat,imu_gyro,imu_accel,imu_rpy,foot_force
StateB,79654,"[0.967118,-0.009127,0.017810,0.253541]","[0.008559,0.012759,0.026511]","[-0.129287,-0.043096,9.753978]",not_valid,not_valid
StateB,81577,"[0.967114,-0.009122,0.017803,0.253554]","[-0.009612,-0.008495,0.008572]","[-0.308852,0.000000,9.674969]",not_valid,not_valid
StateB,83622,"[0.967107,-0.009122,0.017795,0.253584]","[0.001071,0.002127,0.019280]","[-0.337582,-0.021548,9.674969]",not_valid,not_valid
StateB,85638,"[0.967102,-0.009108,0.017782,0.253604]","[0.006343,-0.017062,0.027995]","[-0.459687,-0.079009,9.703699]",not_valid,not_valid
StateB,87670,"[0.967097,-0.009109,0.017765,0.253622]","[-0.002152,-0.007451,0.026930]","[-0.445322,-0.150835,9.646238]",not_valid,not_valid
StateB,89706,"[0.967090,-0.009112,0.017761,0.253649]","[-0.011676,0.014947,0.037374]","[-0.179565,-0.129287,9.710882]",not_valid,not_valid
StateB,91701,"[0.967083,-0.009104,0.017745,0.253680]","[0.002095,-0.012789,0.016107]","[-0.301669,-0.086191,9.703699]",not_valid,not_valid
StateB,93850,"[0.967074,-0.009107,0.017747,0.253711]","[0.004261,-0.000012,0.019883]","[-0.610521,-0.007183,9.782708]",not_valid,not_valid
StateB,95893,"[0.967071,-0.009109,0.017749,0.253723]","[-0.005294,0.011733,0.020168]","[-0.402226,0.021548,9.919178]",not_valid,not_valid
StateB,97717,"[0.967061,-0.009101,0.017736,0.253762]","[0.011673,-0.016012,0.016071]","[-0.524330,-0.057461,9.775525]",not_valid,not_valid
StateB,99787,"[0.967055,-0.009102,0.017732,0.253784]","[-0.008504,0.006416,0.022166]","[-0.208296,-0.150835,9.847352]",not_valid,not_valid
StateB,101704,"[0.967050,-0.009110,0.017736,0.253804]","[0.006422,0.010634,0.017541]","[-0.222661,-0.093374,9.962274]",not_valid,not_valid
StateB,103735,"[0.967049,-0.009107,0.017728,0.253809]","[-0.003211,-0.005317,0.015093]","[-0.423774,-0.028730,9.904813]",not_valid,not_valid
StateB,105709,"[0.967041,-0.009101,0.017717,0.253839]","[0.005314,-0.004276,0.043855]","[-0.028730,-0.143652,9.832987]",not_valid,not_valid
StateB,107842,"[0.967030,-0.009104,0.017707,0.253882]","[-0.006428,-0.012765,0.029146]","[-0.222661,-0.158017,9.768343]",not_valid,not_valid
StateB,109721,"[0.967025,-0.009103,0.017707,0.253901]","[0.001089,0.008519,0.041264]","[-0.129287,-0.122104,9.825804]",not_valid,not_valid
