type,timestamp,imu_quat,imu_gyro,imu_accel,imu_rpy,foot_force
StateB,143023,"[0.966666,-0.008423,0.013404,0.255552]","[0.005359,0.010636,0.016088]","[-0.337582,-0.114922,9.761160]",not_valid,not_valid
StateB,144493,"[0.966669,-0.008417,0.013396,0.255539]","[-0.007460,-0.001042,-0.022096]","[-0.308852,-0.107739,9.818622]",not_valid,not_valid
StateB,146696,"[0.966680,-0.008418,0.013391,0.255500]","[0.004287,0.008509,-0.018815]","[-0.337582,-0.021548,9.725247]",not_valid,not_valid
StateB,148535,"[0.966680,-0.008430,0.013406,0.255498]","[-0.020211,0.009648,0.008656]","[-0.222661,-0.165200,9.775525]",not_valid,not_valid
StateB,150556,"[0.966681,-0.008420,0.013405,0.255495]","[0.006421,0.009568,-0.023392]","[-0.373495,-0.114922,9.753978]",not_valid,not_valid
StateB,152473,"[0.966686,-0.008426,0.013398,0.255476]","[-0.014914,0.000045,-0.007062]","[-0.294487,-0.043096,9.689334]",not_valid,not_valid
StateB,154588,"[0.966686,-0.008425,0.013398,0.255476]","[-0.010633,0.006424,-0.013171]","[-0.251391,-0.201113,9.703699]",not_valid,not_valid
StateB,156393,"[0.966694,-0.008432,0.013401,0.255443]","[-0.007441,0.005349,-0.020691]","[-0.208296,-0.050278,9.768343]",not_valid,not_valid
StateB,158502,"[0.966695,-0.008437,0.013412,0.255440]","[0.001107,0.013845,0.002551]","[-0.143652,-0.122104,9.789890]",not_valid,not_valid
StateB,160457,"[0.966694,-0.008430,0.013415,0.255443]","[0.014936,0.007411,0.016400]","[-0.172383,-0.100556,9.782708]",not_valid,not_valid
StateB,162771,"[0.966697,-0.008436,0.013416,0.255433]","[-0.010630,0.007489,-0.019964]","[-0.208296,-0.064643,9.775525]",not_valid,not_valid
StateB,164511,"[0.966703,-0.008433,0.013415,0.255408]","[0.008564,0.013822,-0.017269]","[-0.021548,-0.165200,9.768343]",not_valid,not_valid
StateB,166515,"[0.966708,-0.008424,0.013412,0.255393]","[-0.004284,-0.007444,0.005746]","[0.043096,-0.100556,9.854534]",not_valid,not_valid
StateB,168423,"[0.966702,-0.008430,0.013416,0.255415]","[-0.009539,0.016008,0.002516]","[-0.050278,-0.114922,9.797073]",not_valid,not_valid
StateB,170595,"[0.966707,-0.008428,0.013421,0.255395]","[-0.002092,0.012790,-0.014548]","[-0.517148,-0.057461,9.775525]",not_valid,not_valid
StateB,172440,"[0.966704,-0.008434,0.013420,0.255407]","[-0.011721,-0.001030,0.007417]","[-0.560243,-0.150835,9.840169]",not_valid,not_valid
StateB,174592,"[0.966705,-0.008443,0.013425,0.255403]","[-0.012728,0.018148,-0.000355]","[-0.660800,-0.172383,9.689334]",not_valid,not_valid
StateB,176393,"[0.966708,-0.008438,0.013421,0.255392]","[0.006398,0.002111,-0.006435]","[-0.538695,-0.136469,9.682152]",not_valid,not_valid
StateB,178568,"[0.966712,-0.008439,0.013425,0.255374]","[-0.008487,0.011743,-0.006204]","[-0.387861,-0.079009,9.696517]",not_valid,not_valid
StateB,180395,"[0.966710,-0.008426,0.013434,0.255382]","[0.013864,0.005285,-0.010589]","[-0.617704,-0.043096,9.710882]",not_valid,not_valid
StateB,182803,"[0.966711,-0.008430,0.013437,0.255378]","[-0.010608,0.014946,-0.009524]","[-0.244209,-0.208296,9.725247]",not_valid,not_valid
StateB,184370,"[0.966715,-0.008426,0.013438,0.255362]","[0.004264,0.001053,-0.000264]","[-0.330400,-0.114922,9.761160]",not_valid,not_valid
StateB,186795,"[0.966714,-0.008429,0.013426,0.255368]","[-0.011750,-0.010617,-0.017943]","[-0.416591,-0.014365,9.732430]",not_valid,not_valid
StateB,188661,"[0.966715,-0.008433,0.013445,0.255364]","[-0.002031,0.033029,0.008809]","[-0.337582,-0.093374,9.710882]",not_valid,not_valid
StateB,190862,"[0.966716,-0.008432,0.013432,0.255361]","[-0.010653,0.000032,-0.002114]","[-0.229843,-0.179565,9.868899]",not_valid,not_valid
StateB,192570,"[0.966710,-0.008436,0.013434,0.255381]","[0.002124,-0.002137,0.008425]","[-0.229843,-0.136469,9.789890]",not_valid,not_valid
StateB,194789,"[0.966713,-0.008440,0.013432,0.255370]","[-0.004264,-0.001052,-0.002412]","[-0.395043,-0.093374,9.854534]",not_valid,not_valid
StateB,196794,"[0.966708,-0.008436,0.013447,0.255388]","[0.001162,0.031955,0.006145]","[-0.351948,-0.186748,9.768343]",not_valid,not_valid
StateB,198728,"[0.966710,-0.008444,0.013442,0.255380]","[-0.006411,-0.006372,0.011876]","[-0.330400,-0.079009,9.789890]",not_valid,not_valid
StateB,200679,"[0.966711,-0.008440,0.013441,0.255379]","[-0.003196,0.000010,-0.002942]","[-0.366313,-0.114922,9.775525]",not_valid,not_valid
StateB,203326,"[0.966709,-0.008450,0.013445,0.255386]","[-0.007438,0.006414,0.005558]","[-0.409408,-0.079009,9.876082]",not_valid,not_valid
StateB,204569,"[0.966710,-0.008444,0.013439,0.255383]","[0.006369,-0.007476,-0.002964]","[-0.351948,-0.143652,9.725247]",not_valid,not_valid
StateB,206805,"[0.966706,-0.008439,0.013440,0.255397]","[0.008561,0.012757,0.028896]","[-0.215478,-0.272939,9.825804]",not_valid,not_valid
StateB,208677,"[0.966704,-0.008451,0.013430,0.255404]","[0.001023,-0.013852,-0.001988]","[-0.380678,-0.122104,9.897630]",not_valid,not_valid
StateB,210619,"[0.966705,-0.008455,0.013433,0.255401]","[-0.006363,0.009606,0.010315]","[-0.244209,-0.208296,9.876082]",not_valid,not_valid
StateB,212429,"[0.966703,-0.008461,0.013437,0.255409]","[-0.003148,0.015989,-0.000028]","[-0.258574,-0.179565,9.718064]",not_valid,not_valid
StateB,214391,"[0.966699,-0.008459,0.013432,0.255423]","[0.001075,0.003193,0.019061]","[-0.330400,-0.179565,9.753978]",not_valid,not_valid
StateB,216372,"[0.966699,-0.008460,0.013438,0.255422]","[0.010688,0.011686,0.008123]","[-0.387861,-0.193930,9.732430]",not_valid,not_valid
StateB,218301,"[0.966698,-0.008449,0.013440,0.255428]","[-0.011702,0.005361,0.027806]","[-0.014365,-0.035913,9.703699]",not_valid,not_valid
StateB,220641,"[0.966693,-0.008438,0.013429,0.255445]","[0.007447,-0.003218,0.013957]","[-0.028730,-0.093374,9.768343]",not_valid,not_valid
StateB,223331,"[0.966696,-0.008438,0.013434,0.255436]","[-0.010624,0.009619,-0.000987]","[-0.093374,-0.165200,9.782708]",not_valid,not_valid
StateB,224615,"[0.966688,-0.008459,0.013430,0.255465]","[-0.028762,0.000085,0.012403]","[-0.086191,-0.143652,9.718064]",not_valid,not_valid
StateB,226543,"[0.966689,-0.008466,0.013433,0.255459]","[0.008594,0.024476,0.010334]","[-0.114922,-0.086191,9.732430]",not_valid,not_valid
StateB,228418,"[0.966685,-0.008459,0.013424,0.255476]","[0.001031,-0.011721,0.031616]","[-0.373495,-0.143652,9.753978]",not_valid,not_valid
StateB,230532,"[0.966680,-0.008469,0.013427,0.255494]","[-0.008491,0.010677,0.019872]","[-0.186748,-0.057461,9.710882]",not_valid,not_valid
StateB,232418,"[0.966678,-0.008461,0.013419,0.255502]","[0.018088,-0.007510,0.005693]","[-0.100556,-0.007183,9.811439]",not_valid,not_valid
StateB,234515,"[0.966678,-0.008463,0.013420,0.255504]","[-0.012764,0.006429,-0.008654]","[-0.172383,-0.086191,9.797073]",not_valid,not_valid
StateB,236355,"[0.966672,-0.008479,0.013422,0.255527]","[-0.005298,0.009603,0.027930]","[-0.222661,-0.122104,9.674969]",not_valid,not_valid
StateB,238356,"[0.966673,-0.008468,0.013417,0.255523]","[0.015979,-0.000046,0.003656]","[-0.158017,-0.107739,9.732430]",not_valid,not_valid
StateB,240387,"[0.966671,-0.008458,0.013422,0.255531]","[0.002149,0.006385,0.000444]","[-0.474052,-0.143652,9.732430]",not_valid,not_valid
StateB,242358,"[0.966666,-0.008468,0.013423,0.255548]","[-0.008488,0.011743,0.014292]","[-0.481235,-0.093374,9.689334]",not_valid,not_valid
StateB,244648,"[0.966665,-0.008481,0.013427,0.255552]","[-0.015960,0.006438,0.004252]","[-0.409408,-0.014365,9.832987]",not_valid,not_valid
StateB,246332,"[0.966662,-0.008471,0.013416,0.255562]","[0.004252,-0.003208,0.012280]","[-0.366313,-0.050278,9.861717]",not_valid,not_valid
StateB,248460,"[0.966661,-0.008470,0.013431,0.255566]","[-0.004202,0.020252,-0.002654]","[-0.208296,-0.043096,9.854534]",not_valid,not_valid
StateB,250365,"[0.966657,-0.008466,0.013430,0.255581]","[-0.002118,0.004267,0.015214]","[-0.373495,-0.079009,9.718064]",not_valid,not_valid
StateB,252464,"[0.966660,-0.008466,0.013437,0.255571]","[0.016025,0.015933,0.003654]","[-0.395043,-0.093374,9.761160]",not_valid,not_valid
StateB,254451,"[0.966656,-0.008458,0.013440,0.255585]","[0.001059,-0.002134,0.018581]","[-0.366313,-0.014365,9.775525]",not_valid,not_valid
StateB,256348,"[0.966652,-0.008473,0.013440,0.255600]","[-0.007413,0.014935,-0.005321]","[-0.373495,-0.122104,9.739613]",not_valid,not_valid
StateB,258293,"[0.966653,-0.008461,0.013424,0.255600]","[-0.001102,-0.012780,0.014693]","[-0.316035,-0.172383,9.710882]",not_valid,not_valid
StateB,260275,"[0.966654,-0.008462,0.013432,0.255594]","[0.001099,0.011715,-0.003603]","[-0.330400,-0.021548,9.746795]",not_valid,not_valid
StateB,263591,"[0.966644,-0.008458,0.013419,0.255631]","[0.007426,-0.010674,0.022627]","[-0.186748,-0.179565,9.761160]",not_valid,not_valid
StateB,264364,"[0.966644,-0.008454,0.013416,0.255633]","[0.003196,-0.000009,0.002387]","[-0.402226,-0.165200,9.847352]",not_valid,not_valid
StateB,266345,"[0.966648,-0.008453,0.013417,0.255615]","[-0.006382,0.003214,-0.003775]","[-0.380678,-0.122104,9.739613]",not_valid,not_valid
StateB,268326,"[0.966649,-0.008444,0.013406,0.255616]","[0.011690,-0.009621,-0.005560]","[-0.222661,-0.193930,9.732430]",not_valid,not_valid
StateB,270411,"[0.966645,-0.008440,0.013402,0.255632]","[-0.014911,0.001108,0.028801]","[-0.387861,-0.086191,9.797073]",not_valid,not_valid
StateB,272401,"[0.966641,-0.008458,0.013409,0.255642]","[-0.012743,0.013886,-0.007362]","[-0.344765,-0.014365,9.746795]",not_valid,not_valid
StateB,274495,"[0.966649,-0.008465,0.013410,0.255612]","[0.002152,0.007451,-0.000285]","[-0.373495,-0.129287,9.682152]",not_valid,not_valid
StateB,276470,"[0.966644,-0.008467,0.013395,0.255634]","[-0.017069,-0.008473,-0.002213]","[-0.251391,-0.093374,9.782708]",not_valid,not_valid
StateB,278413,"[0.966645,-0.008479,0.013395,0.255629]","[-0.024449,0.018180,0.016944]","[-0.351948,-0.143652,9.811439]",not_valid,not_valid
StateB,280557,"[0.966647,-0.008482,0.013402,0.255622]","[-0.011672,0.016012,-0.006165]","[-0.308852,-0.114922,9.739613]",not_valid,not_valid
StateB,283053,"[0.966643,-0.008474,0.013399,0.255638]","[0.006398,0.002112,0.001656]","[-0.265756,-0.186748,9.832987]",not_valid,not_valid
StateB,284339,"[0.966645,-0.008479,0.013409,0.255630]","[-0.008470,0.018134,0.010261]","[-0.359130,-0.057461,9.818622]",not_valid,not_valid
StateB,286608,"[0.966644,-0.008490,0.013400,0.255631]","[-0.008498,0.008546,-0.015305]","[-0.272939,-0.215478,9.933543]",not_valid,not_valid
StateB,288433,"[0.966640,-0.008485,0.013400,0.255649]","[0.008534,0.004236,0.012627]","[-0.186748,-0.258574,9.797073]",not_valid,not_valid
StateB,290534,"[0.966646,-0.008491,0.013391,0.255625]","[-0.008534,-0.004237,0.006646]","[-0.244209,-0.136469,9.768343]",not_valid,not_valid
StateB,292465,"[0.966644,-0.008490,0.013400,0.255632]","[0.014932,0.006349,-0.005216]","[-0.136469,-0.057461,9.725247]",not_valid,not_valid
StateB,294520,"[0.966645,-0.008501,0.013397,0.255628]","[-0.017020,0.008571,-0.017908]","[-0.158017,-0.114922,9.797073]",not_valid,not_valid
StateB,296482,"[0.966648,-0.008491,0.013399,0.255618]","[0.010662,0.003165,-0.003003]","[-0.100556,-0.086191,9.811439]",not_valid,not_valid
StateB,298539,"[0.966650,-0.008480,0.013386,0.255611]","[-0.005354,-0.009572,0.001180]","[-0.265756,-0.208296,9.674969]",not_valid,not_valid
StateB,300499,"[0.966652,-0.008498,0.013393,0.255603]","[-0.002064,0.023442,-0.008937]","[-0.179565,-0.057461,9.703699]",not_valid,not_valid
StateB,303569,"[0.966654,-0.008489,0.013398,0.255594]","[0.004249,-0.004273,-0.000415]","[-0.294487,-0.208296,9.832987]",not_valid,not_valid
StateB,304493,"[0.966649,-0.008490,0.013395,0.255614]","[0.004258,-0.001077,0.026785]","[-0.093374,-0.064643,9.610326]",not_valid,not_valid
StateB,306443,"[0.966642,-0.008467,0.013399,0.255642]","[0.018140,0.010600,0.003181]","[0.057461,-0.071826,9.775525]",not_valid,not_valid
StateB,308378,"[0.966648,-0.008475,0.013405,0.255618]","[0.004315,0.019163,-0.008333]","[0.014365,-0.129287,9.746795]",not_valid,not_valid
StateB,310349,"[0.966647,-0.008465,0.013396,0.255621]","[0.002128,-0.001071,0.022735]","[-0.043096,-0.122104,9.667787]",not_valid,not_valid
StateB,312356,"[0.966641,-0.008473,0.013397,0.255645]","[-0.005293,0.011733,0.003848]","[-0.229843,-0.229843,9.674969]",not_valid,not_valid
StateB,314400,"[0.966641,-0.008474,0.013405,0.255643]","[-0.014883,0.010695,0.005137]","[-0.445322,-0.136469,9.804255]",not_valid,not_valid
StateB,316540,"[0.966642,-0.008480,0.013408,0.255638]","[0.014938,0.008480,0.005442]","[-0.430956,-0.057461,9.753978]",not_valid,not_valid
StateB,318539,"[0.966638,-0.008473,0.013392,0.255655]","[-0.005368,-0.014899,0.031008]","[-0.287304,-0.035913,9.631873]",not_valid,not_valid
StateB,320373,"[0.966636,-0.008480,0.013399,0.255662]","[-0.003163,0.011727,-0.015925]","[-0.359130,-0.057461,9.696517]",not_valid,not_valid
StateB,323262,"[0.966635,-0.008471,0.013396,0.255666]","[0.002137,0.002125,0.023764]","[-0.359130,-0.014365,9.775525]",not_valid,not_valid
StateB,324545,"[0.966633,-0.008465,0.013396,0.255674]","[0.013875,0.009548,0.002630]","[-0.445322,-0.064643,9.897630]",not_valid,not_valid
StateB,326537,"[0.966626,-0.008455,0.013398,0.255702]","[0.007484,0.009566,0.020615]","[-0.337582,-0.086191,9.753978]",not_valid,not_valid
StateB,328475,"[0.966627,-0.008461,0.013394,0.255696]","[-0.002125,0.002137,0.004258]","[-0.294487,-0.129287,9.739613]",not_valid,not_valid
StateB,330443,"[0.966623,-0.008470,0.013397,0.255712]","[-0.023391,0.016045,0.017724]","[-0.114922,-0.114922,9.689334]",not_valid,not_valid
StateB,332345,"[0.966623,-0.008469,0.013404,0.255712]","[0.010667,0.005297,0.009411]","[-0.158017,-0.107739,9.768343]",not_valid,not_valid
StateB,334634,"[0.966615,-0.008472,0.013405,0.255741]","[-0.012768,0.005362,0.027712]","[-0.150835,-0.028730,9.725247]",not_valid,not_valid
StateB,336771,"[0.966614,-0.008471,0.013400,0.255745]","[-0.003178,0.006401,-0.002115]","[-0.316035,-0.057461,9.753978]",not_valid,not_valid
StateB,338688,"[0.966616,-0.008465,0.013398,0.255740]","[-0.002095,0.012789,-0.009068]","[-0.201113,-0.043096,9.631873]",not_valid,not_valid
StateB,340488,"[0.966618,-0.008469,0.013406,0.255733]","[-0.011679,0.013881,0.017122]","[-0.229843,-0.136469,9.696517]",not_valid,not_valid
StateB,343421,"[0.966618,-0.008472,0.013396,0.255730]","[-0.011730,-0.004228,-0.005713]","[0.043096,-0.136469,9.753978]",not_valid,not_valid
StateB,344387,"[0.966613,-0.008476,0.013400,0.255750]","[-0.007415,0.014935,0.019347]","[-0.416591,-0.136469,9.818622]",not_valid,not_valid
StateB,346374,"[0.966616,-0.008474,0.013400,0.255739]","[-0.006356,0.012801,-0.009406]","[-0.545878,-0.136469,9.782708]",not_valid,not_valid
