type,timestamp,imu_quat,imu_gyro,imu_accel,imu_rpy,foot_force
StateB,201691,"[0.970726,-0.005982,0.009109,0.239943]","[0.003205,0.002117,-0.000094]","[-0.509965,0.000000,9.761160]",not_valid,not_valid
StateB,203885,"[0.970729,-0.005990,0.009110,0.239931]","[-0.018060,0.011794,-0.022464]","[-0.100556,-0.028730,9.718064]",not_valid,not_valid
StateB,205772,"[0.970731,-0.005977,0.009124,0.239923]","[-0.008441,0.019211,-0.000942]","[-0.064643,0.057461,9.725247]",not_valid,not_valid
StateB,207719,"[0.970737,-0.005986,0.009123,0.239896]","[-0.001088,-0.005322,-0.022208]","[-0.165200,0.007183,9.768343]",not_valid,not_valid
StateB,209784,"[0.970736,-0.005976,0.009126,0.239901]","[0.005367,0.009565,-0.013801]","[-0.323217,-0.007183,9.811439]",not_valid,not_valid
StateB,211785,"[0.970746,-0.005960,0.009127,0.239863]","[0.014923,0.002068,-0.024589]","[-0.459687,0.071826,9.782708]",not_valid,not_valid
StateB,213518,"[0.970752,-0.005972,0.009127,0.239838]","[-0.025548,0.004368,-0.011550]","[-0.373495,0.000000,9.804255]",not_valid,not_valid
StateB,215617,"[0.970750,-0.005967,0.009134,0.239844]","[0.002180,0.011709,-0.008371]","[0.035913,-0.107739,9.775525]",not_valid,not_valid
StateB,217558,"[0.970754,-0.005965,0.009143,0.239830]","[0.002153,0.005317,0.005271]","[-0.079009,-0.079009,9.911995]",not_valid,not_valid
StateB,219560,"[0.970755,-0.005974,0.009150,0.239822]","[-0.010612,0.009632,-0.011773]","[-0.079009,-0.021548,9.832987]",not_valid,not_valid
StateB,221637,"[0.970759,-0.005978,0.009140,0.239808]","[-0.011704,0.003245,-0.008809]","[-0.158017,-0.064643,9.818622]",not_valid,not_valid
StateB,223612,"[0.970760,-0.005989,0.009145,0.239805]","[-0.027692,0.001182,-0.013421]","[-0.107739,0.028730,9.832987]",not_valid,not_valid
StateB,226407,"[0.970758,-0.005994,0.009152,0.239810]","[-0.012689,0.022424,0.014749]","[-0.172383,-0.064643,9.847352]",not_valid,not_valid
StateB,227714,"[0.970757,-0.005985,0.009148,0.239815]","[0.005322,-0.001088,-0.018629]","[-0.402226,-0.007183,9.746795]",not_valid,not_valid
StateB,229677,"[0.970762,-0.005985,0.009155,0.239796]","[0.002211,0.019166,-0.012875]","[-0.158017,0.000000,9.739613]",not_valid,not_valid
StateB,231682,"[0.970765,-0.005987,0.009168,0.239781]","[0.011749,0.007408,-0.015642]","[-0.351948,0.021548,9.811439]",not_valid,not_valid
StateB,233702,"[0.970761,-0.005987,0.009176,0.239797]","[0.000058,0.013848,0.018504]","[-0.316035,0.057461,9.775525]",not_valid,not_valid
StateB,235877,"[0.970761,-0.005990,0.009176,0.239798]","[-0.008500,0.005362,0.002510]","[-0.387861,0.107739,9.746795]",not_valid,not_valid
StateB,237838,"[0.970765,-0.005997,0.009178,0.239780]","[-0.018087,0.005402,0.011203]","[-0.265756,-0.021548,9.631873]",not_valid,not_valid
StateB,239701,"[0.970766,-0.005996,0.009180,0.239777]","[0.006418,0.006365,0.006942]","[-0.093374,0.057461,9.703699]",not_valid,not_valid
StateB,241764,"[0.970763,-0.006004,0.009183,0.239788]","[-0.015921,0.013915,0.009969]","[-0.014365,-0.071826,9.775525]",not_valid,not_valid
StateB,243624,"[0.970770,-0.005996,0.009176,0.239760]","[0.008500,-0.005362,-0.028406]","[0.086191,0.014365,9.739613]",not_valid,not_valid
StateB,245692,"[0.970768,-0.006008,0.009187,0.239769]","[-0.009534,0.012823,-0.002248]","[-0.057461,-0.143652,9.775525]",not_valid,not_valid
StateB,247511,"[0.970769,-0.006009,0.009183,0.239763]","[-0.009578,0.002171,-0.002471]","[0.007183,-0.050278,9.768343]",not_valid,not_valid
StateB,249682,"[0.970772,-0.006008,0.009187,0.239752]","[0.000112,0.026631,-0.006649]","[-0.129287,-0.007183,9.746795]",not_valid,not_valid
StateB,251591,"[0.970774,-0.006010,0.009181,0.239744]","[-0.001105,-0.009583,-0.005403]","[-0.337582,-0.079009,9.689334]",not_valid,not_valid
