type,timestamp,imu_quat,imu_gyro,imu_accel,imu_rpy,foot_force
StateB,212711,"[0.967063,-0.008672,0.014998,0.253947]","[-0.012704,0.026669,-0.024174]","[-0.545878,0.021548,9.782708]",not_valid,not_valid
StateB,214595,"[0.967072,-0.008660,0.015016,0.253911]","[0.008586,0.021280,-0.045444]","[-0.409408,-0.136469,9.854534]",not_valid,not_valid
StateB,216711,"[0.967086,-0.008666,0.015023,0.253859]","[-0.003205,-0.003186,-0.022008]","[-0.409408,-0.308852,9.890448]",not_valid,not_valid
StateB,218690,"[0.967091,-0.008672,0.015025,0.253837]","[0.002166,0.011711,-0.024675]","[-0.387861,-0.129287,9.890448]",not_valid,not_valid
StateB,220735,"[0.967098,-0.008674,0.015036,0.253812]","[-0.006349,0.013868,-0.029319]","[-0.416591,-0.395043,9.768343]",not_valid,not_valid
StateB,222935,"[0.967108,-0.008690,0.015045,0.253770]","[-0.001010,0.018113,-0.047825]","[-0.409408,-0.452504,9.617508]",not_valid,not_valid
StateB,224721,"[0.967114,-0.008659,0.015049,0.253750]","[0.035137,-0.005435,-0.005892]","[-0.280122,-0.474052,9.603143]",not_valid,not_valid
StateB,226661,"[0.967122,-0.008674,0.015051,0.253720]","[-0.005273,0.017061,-0.032027]","[-0.179565,-0.387861,9.509769]",not_valid,not_valid
StateB,228725,"[0.967136,-0.008667,0.015053,0.253666]","[0.014874,-0.012829,-0.029929]","[-0.043096,-0.186748,9.516952]",not_valid,not_valid
StateB,230748,"[0.967140,-0.008677,0.015066,0.253648]","[-0.020161,0.025628,-0.001601]","[-0.086191,0.301669,9.646238]",not_valid,not_valid
StateB,232745,"[0.967147,-0.008679,0.015057,0.253621]","[0.003193,-0.001075,-0.027167]","[-0.186748,0.308852,9.876082]",not_valid,not_valid
StateB,234729,"[0.967158,-0.008683,0.015065,0.253581]","[-0.011646,0.023472,-0.041871]","[-0.294487,0.107739,10.077195]",not_valid,not_valid
StateB,236734,"[0.967169,-0.008672,0.015056,0.253541]","[0.012728,-0.018149,-0.033977]","[-0.265756,-0.114922,10.077195]",not_valid,not_valid
StateB,238718,"[0.967182,-0.008676,0.015063,0.253490]","[-0.003180,0.005336,-0.032998]","[-0.186748,-0.466869,10.019734]",not_valid,not_valid
StateB,240734,"[0.967187,-0.008690,0.015058,0.253470]","[-0.002131,0.000006,-0.017521]","[-0.086191,-0.703895,9.847352]",not_valid,not_valid
StateB,242745,"[0.967187,-0.008681,0.015064,0.253471]","[0.010679,0.008490,0.006561]","[-0.553061,-0.660800,9.445126]",not_valid,not_valid
StateB,245289,"[0.967191,-0.008685,0.015062,0.253456]","[0.008522,-0.000026,-0.002907]","[-0.351948,-0.445322,9.308656]",not_valid,not_valid
StateB,246852,"[0.967185,-0.008697,0.015059,0.253478]","[-0.021315,-0.003131,0.026049]","[-0.323217,-0.337582,9.423578]",not_valid,not_valid
StateB,248767,"[0.967184,-0.008684,0.015055,0.253484]","[0.008529,0.002105,0.012355]","[-0.380678,0.158017,9.524135]",not_valid,not_valid
StateB,250756,"[0.967184,-0.008685,0.015053,0.253482]","[-0.006359,0.010672,0.002114]","[-0.244209,0.129287,9.725247]",not_valid,not_valid
StateB,252647,"[0.967184,-0.008691,0.015063,0.253482]","[0.003247,0.017035,-0.001082]","[-0.251391,-0.100556,9.768343]",not_valid,not_valid
StateB,254676,"[0.967190,-0.008694,0.015055,0.253459]","[0.000013,0.004261,0.009518]","[-0.502782,-0.086191,9.926360]",not_valid,not_valid
StateB,256701,"[0.967197,-0.008677,0.015063,0.253431]","[0.019206,0.010597,-0.014439]","[-0.531513,-0.035913,10.156203]",not_valid,not_valid
StateB,259122,"[0.967206,-0.008679,0.015049,0.253399]","[-0.001068,-0.001062,0.008896]","[-0.588974,0.028730,10.271125]",not_valid,not_valid
StateB,260665,"[0.967207,-0.008692,0.015057,0.253395]","[-0.010593,0.021335,0.005298]","[-0.430956,0.028730,9.947908]",not_valid,not_valid
StateB,262788,"[0.967212,-0.008680,0.015060,0.253374]","[0.014925,0.004220,-0.016378]","[-0.280122,0.093374,9.825804]",not_valid,not_valid
StateB,264620,"[0.967215,-0.008668,0.015053,0.253364]","[0.001042,-0.008525,-0.013210]","[-0.222661,-0.007183,9.603143]",not_valid,not_valid
StateB,266764,"[0.967215,-0.008682,0.015038,0.253365]","[-0.005347,-0.007442,-0.011080]","[-0.323217,-0.064643,9.488221]",not_valid,not_valid
StateB,268672,"[0.967218,-0.008670,0.015034,0.253352]","[0.002119,-0.004267,-0.011511]","[-0.416591,-0.165200,9.545682]",not_valid,not_valid
StateB,270662,"[0.967212,-0.008678,0.015043,0.253375]","[-0.003128,0.024510,-0.005435]","[-0.495600,-0.114922,9.588778]",not_valid,not_valid
StateB,272582,"[0.967210,-0.008686,0.015054,0.253383]","[-0.016997,0.017092,-0.006881]","[-0.244209,-0.316035,9.811439]",not_valid,not_valid
StateB,274672,"[0.967205,-0.008687,0.015053,0.253403]","[0.006419,0.009569,-0.004188]","[-0.445322,-0.043096,9.976639]",not_valid,not_valid
StateB,276584,"[0.967208,-0.008692,0.015051,0.253389]","[-0.006395,-0.001047,-0.028326]","[-0.624887,0.351948,9.969456]",not_valid,not_valid
StateB,278711,"[0.967211,-0.008683,0.015046,0.253378]","[-0.008507,0.005350,-0.005134]","[-0.545878,0.323217,10.055647]",not_valid,not_valid
StateB,280655,"[0.967217,-0.008684,0.015044,0.253358]","[-0.001071,-0.002127,-0.024293]","[-0.646434,0.215478,9.969456]",not_valid,not_valid
StateB,282771,"[0.967223,-0.008682,0.015037,0.253335]","[-0.006416,-0.008504,-0.016836]","[-0.624887,0.000000,9.919178]",not_valid,not_valid
StateB,285321,"[0.967225,-0.008687,0.015034,0.253327]","[-0.003211,-0.005317,-0.035716]","[-0.517148,-0.351948,9.782708]",not_valid,not_valid
StateB,286718,"[0.967232,-0.008693,0.015039,0.253298]","[-0.007413,0.014936,-0.028695]","[-0.567426,-0.351948,9.624691]",not_valid,not_valid
StateB,289543,"[0.967227,-0.008684,0.015023,0.253321]","[-0.004325,-0.021292,0.007640]","[0.007183,-0.581791,9.437943]",not_valid,not_valid
StateB,290873,"[0.967221,-0.008701,0.015030,0.253341]","[-0.012701,0.026671,0.009428]","[-0.100556,-0.351948,9.488221]",not_valid,not_valid
StateB,292748,"[0.967221,-0.008695,0.015030,0.253343]","[0.004244,-0.005340,0.001353]","[-0.351948,-0.079009,9.588778]",not_valid,not_valid
StateB,294817,"[0.967229,-0.008704,0.015024,0.253311]","[-0.008522,0.000026,-0.010229]","[-0.222661,0.021548,9.674969]",not_valid,not_valid
StateB,296769,"[0.967232,-0.008696,0.015019,0.253302]","[0.005293,-0.010669,-0.008351]","[-0.129287,-0.122104,9.782708]",not_valid,not_valid
StateB,298847,"[0.967237,-0.008704,0.015015,0.253282]","[0.002160,0.009581,0.012493]","[-0.316035,-0.351948,9.861717]",not_valid,not_valid
StateB,300759,"[0.967239,-0.008701,0.015005,0.253275]","[-0.011728,-0.003159,0.009297]","[-0.775721,-0.093374,9.947908]",not_valid,not_valid
StateB,302809,"[0.967243,-0.008691,0.015000,0.253261]","[0.018036,-0.023492,-0.000168]","[-0.746991,0.057461,10.062830]",not_valid,not_valid
StateB,305167,"[0.967250,-0.008683,0.014994,0.253233]","[-0.004241,0.006405,0.000255]","[-0.617704,0.043096,10.041282]",not_valid,not_valid
StateB,306824,"[0.967255,-0.008686,0.014982,0.253214]","[-0.004317,-0.018096,-0.018718]","[-0.725443,-0.079009,9.868899]",not_valid,not_valid
StateB,308765,"[0.967260,-0.008674,0.014962,0.253197]","[0.003153,-0.013858,-0.008547]","[-0.387861,-0.244209,9.646238]",not_valid,not_valid
StateB,310831,"[0.967267,-0.008668,0.014967,0.253169]","[0.007480,0.007434,-0.015348]","[-0.301669,-0.373495,9.488221]",not_valid,not_valid
StateB,312727,"[0.967269,-0.008660,0.014951,0.253165]","[-0.005359,-0.010636,-0.007414]","[-0.129287,-0.237026,9.466674]",not_valid,not_valid
