type,timestamp,imu_quat,imu_gyro,imu_accel,imu_rpy,foot_force
StateB,154619,"[0.966347,-0.009145,0.014837,0.256651]","[0.008537,-0.000938,0.024689]","[-0.136469,-0.107739,9.753978]",not_valid,not_valid
StateB,156826,"[0.966344,-0.009138,0.014835,0.256662]","[0.008410,0.007583,0.005714]","[-0.229843,-0.122104,9.811439]",not_valid,not_valid
StateB,158477,"[0.966338,-0.009134,0.014848,0.256685]","[0.016820,0.015166,0.001575]","[-0.294487,-0.064643,9.753978]",not_valid,not_valid
StateB,160789,"[0.966341,-0.009142,0.014843,0.256675]","[-0.029840,0.000621,-0.008260]","[-0.359130,-0.100556,9.646238]",not_valid,not_valid
StateB,162811,"[0.966340,-0.009137,0.014847,0.256678]","[0.007472,-0.000954,-0.001054]","[-0.344765,-0.043096,9.768343]",not_valid,not_valid
StateB,164812,"[0.966339,-0.009131,0.014846,0.256679]","[0.006232,0.010747,0.004272]","[-0.438139,-0.150835,9.811439]",not_valid,not_valid
StateB,166672,"[0.966334,-0.009133,0.014853,0.256700]","[-0.003465,0.018060,0.008862]","[-0.430956,-0.057461,9.775525]",not_valid,not_valid
StateB,168947,"[0.966338,-0.009141,0.014851,0.256685]","[-0.000954,-0.007472,0.001486]","[-0.258574,-0.007183,9.840169]",not_valid,not_valid
StateB,170614,"[0.966332,-0.009134,0.014858,0.256707]","[-0.004578,0.021240,0.010540]","[-0.244209,-0.035913,9.797073]",not_valid,not_valid
StateB,172727,"[0.966330,-0.009134,0.014864,0.256715]","[-0.004514,0.016979,0.012524]","[-0.452504,-0.043096,9.739613]",not_valid,not_valid
StateB,174627,"[0.966330,-0.009129,0.014854,0.256716]","[-0.003148,-0.003243,0.005013]","[-0.301669,0.050278,9.768343]",not_valid,not_valid
StateB,176756,"[0.966330,-0.009129,0.014860,0.256713]","[0.000843,0.014928,-0.005428]","[-0.308852,-0.079009,9.761160]",not_valid,not_valid
StateB,178698,"[0.966324,-0.009132,0.014858,0.256736]","[-0.001192,0.008505,0.014633]","[-0.258574,-0.021548,9.725247]",not_valid,not_valid
