type,timestamp,imu_quat,imu_gyro,imu_accel,imu_rpy,foot_force
StateB,76216,"[0.966746,-0.008605,0.015397,0.255130]","[-0.022332,0.010733,-0.012134]","[-0.222661,-0.179565,9.739613]",not_valid,not_valid
StateB,78378,"[0.966742,-0.008607,0.015397,0.255143]","[-0.001077,-0.003192,0.019471]","[-0.459687,-0.129287,9.775525]",not_valid,not_valid
StateB,80539,"[0.966736,-0.008608,0.015394,0.255166]","[-0.002111,0.005334,0.007802]","[-0.588974,-0.093374,9.725247]",not_valid,not_valid
StateB,82323,"[0.966734,-0.008615,0.015390,0.255173]","[-0.009541,0.012818,0.009933]","[-0.524330,-0.150835,9.840169]",not_valid,not_valid
StateB,84312,"[0.966733,-0.008613,0.015377,0.255180]","[-0.007430,0.007484,0.005590]","[-0.366313,-0.215478,9.818622]",not_valid,not_valid
StateB,86389,"[0.966735,-0.008609,0.015380,0.255174]","[0.013825,-0.006441,0.003000]","[-0.380678,-0.071826,9.775525]",not_valid,not_valid
StateB,88328,"[0.966730,-0.008589,0.015365,0.255194]","[0.007407,-0.013875,0.013383]","[-0.416591,-0.129287,9.797073]",not_valid,not_valid
StateB,90429,"[0.966734,-0.008595,0.015360,0.255179]","[-0.008484,0.010683,0.011128]","[-0.265756,-0.122104,9.804255]",not_valid,not_valid
StateB,92333,"[0.966731,-0.008585,0.015370,0.255187]","[0.008541,0.005296,0.001343]","[-0.287304,-0.165200,9.818622]",not_valid,not_valid
StateB,94447,"[0.966725,-0.008593,0.015349,0.255211]","[-0.018159,-0.013784,0.021653]","[-0.143652,-0.071826,9.775525]",not_valid,not_valid
StateB,96560,"[0.966728,-0.008583,0.015355,0.255200]","[0.010698,0.012745,-0.009938]","[-0.150835,-0.136469,9.775525]",not_valid,not_valid
StateB,98700,"[0.966730,-0.008597,0.015340,0.255193]","[-0.021313,-0.002055,-0.002307]","[-0.150835,-0.079009,9.718064]",not_valid,not_valid
StateB,100550,"[0.966724,-0.008583,0.015341,0.255216]","[0.008571,0.013818,0.014856]","[-0.057461,-0.107739,9.753978]",not_valid,not_valid
StateB,102710,"[0.966720,-0.008577,0.015343,0.255232]","[-0.000004,-0.001065,0.022313]","[-0.509965,-0.179565,9.667787]",not_valid,not_valid
