type,timestamp,imu_quat,imu_gyro,imu_accel,imu_rpy,foot_force
StateB,173706,"[0.957712,-0.009063,0.017047,0.287080]","[-0.014871,0.010712,0.001613]","[-0.538695,-0.007183,9.761160]",not_valid,not_valid
StateB,175726,"[0.957712,-0.009057,0.017035,0.287082]","[0.011701,-0.004308,-0.017489]","[-0.538695,-0.014365,9.667787]",not_valid,not_valid
StateB,177542,"[0.957714,-0.009072,0.017033,0.287073]","[-0.011697,0.005373,0.001366]","[-0.560243,-0.086191,9.696517]",not_valid,not_valid
StateB,179686,"[0.957716,-0.009081,0.017029,0.287069]","[-0.013814,0.008577,-0.015572]","[-0.617704,-0.100556,9.746795]",not_valid,not_valid
StateB,182233,"[0.957719,-0.009071,0.017035,0.287057]","[0.005348,0.005305,-0.015572]","[-0.474052,-0.136469,9.710882]",not_valid,not_valid
StateB,183575,"[0.957720,-0.009070,0.017042,0.287054]","[0.007491,0.008492,-0.001072]","[-0.474052,-0.150835,9.753978]",not_valid,not_valid
StateB,185532,"[0.957717,-0.009072,0.017043,0.287064]","[0.000034,0.008522,-0.004006]","[-0.387861,-0.007183,9.768343]",not_valid,not_valid
StateB,187561,"[0.957718,-0.009057,0.017040,0.287060]","[0.010678,0.006349,-0.001219]","[-0.380678,-0.064643,9.710882]",not_valid,not_valid
StateB,189473,"[0.957725,-0.009070,0.017046,0.287037]","[-0.018084,0.006464,-0.002638]","[-0.373495,-0.158017,9.761160]",not_valid,not_valid
StateB,191644,"[0.957727,-0.009068,0.017036,0.287032]","[0.009600,0.003158,-0.003348]","[-0.524330,-0.057461,9.811439]",not_valid,not_valid
StateB,193585,"[0.957726,-0.009065,0.017043,0.287035]","[0.000038,0.009587,0.007473]","[-0.086191,-0.050278,9.775525]",not_valid,not_valid
StateB,195682,"[0.957724,-0.009056,0.017038,0.287040]","[0.004235,-0.006409,-0.003896]","[-0.122104,0.000000,9.825804]",not_valid,not_valid
StateB,197634,"[0.957731,-0.009051,0.017040,0.287017]","[0.002152,0.005318,-0.001383]","[-0.186748,-0.035913,9.818622]",not_valid,not_valid
StateB,200250,"[0.957730,-0.009060,0.017043,0.287019]","[-0.009536,0.012821,-0.009905]","[-0.172383,-0.079009,9.775525]",not_valid,not_valid
StateB,202212,"[0.957736,-0.009050,0.017057,0.286999]","[0.022383,0.003107,0.006108]","[-0.272939,-0.057461,9.768343]",not_valid,not_valid
StateB,203682,"[0.957734,-0.009047,0.017052,0.287006]","[-0.002122,0.002139,-0.013642]","[-0.287304,-0.021548,9.818622]",not_valid,not_valid
StateB,205560,"[0.957734,-0.009038,0.017045,0.287008]","[0.001052,-0.003200,-0.011002]","[-0.459687,-0.114922,9.718064]",not_valid,not_valid
StateB,207586,"[0.957740,-0.009033,0.017044,0.286987]","[0.014918,0.001006,-0.004440]","[-0.466869,-0.100556,9.753978]",not_valid,not_valid
StateB,209487,"[0.957737,-0.009035,0.017047,0.286998]","[-0.006357,0.008548,-0.007913]","[-0.459687,-0.050278,9.746795]",not_valid,not_valid
StateB,211497,"[0.957746,-0.009031,0.017044,0.286967]","[0.004299,0.009570,-0.015088]","[-0.495600,-0.079009,9.768343]",not_valid,not_valid
StateB,213259,"[0.957747,-0.009033,0.017030,0.286966]","[-0.000068,-0.017044,-0.007487]","[-0.387861,0.007183,9.789890]",not_valid,not_valid
StateB,215404,"[0.957743,-0.009020,0.017042,0.286977]","[0.012889,0.026580,0.005997]","[-0.330400,-0.143652,9.718064]",not_valid,not_valid
StateB,217249,"[0.957749,-0.009023,0.017051,0.286958]","[-0.005267,0.014935,-0.016190]","[-0.251391,-0.100556,9.689334]",not_valid,not_valid
StateB,219462,"[0.957749,-0.009015,0.017053,0.286958]","[-0.003154,0.010665,0.001919]","[-0.165200,-0.035913,9.624691]",not_valid,not_valid
