Rotation,Pitch,Elbow,Wrist_Pitch,Wrist_Roll,Jaw
0.000000,0.051000,0.598727,0.126000,0.119512,0.575000
0.001131,0.052106,0.599436,0.125990,0.118635,0.573361
0.002263,0.053205,0.600129,0.125960,0.117739,0.571710
0.003395,0.054296,0.600807,0.125910,0.116824,0.570046
0.004527,0.055379,0.601469,0.125840,0.115889,0.568371
0.005659,0.056454,0.602116,0.125751,0.114936,0.566683
0.006791,0.057520,0.602746,0.125641,0.113964,0.564984
0.007922,0.058578,0.603361,0.125511,0.112974,0.563274
0.009053,0.059627,0.603960,0.125361,0.111965,0.561553
0.010183,0.060667,0.604542,0.125191,0.110937,0.559821
0.011312,0.061698,0.605108,0.125001,0.109891,0.558078
0.012440,0.062720,0.605658,0.124791,0.108827,0.556325
0.013566,0.063732,0.606191,0.124560,0.107745,0.554562
0.014691,0.064735,0.606707,0.124310,0.106646,0.552790
0.015814,0.065728,0.607206,0.124040,0.105528,0.551007
0.016935,0.066711,0.607689,0.123749,0.104393,0.549216
0.018055,0.067684,0.608155,0.123439,0.103240,0.547416
0.019171,0.068646,0.608603,0.123108,0.102070,0.545607
0.020286,0.069598,0.609034,0.122758,0.100884,0.543790
0.021398,0.070539,0.609448,0.122387,0.099680,0.541964
0.022507,0.071470,0.609844,0.121997,0.098459,0.540131
0.023613,0.072389,0.610223,0.121586,0.097222,0.538291
0.024716,0.073297,0.610584,0.121156,0.095968,0.536443
0.025815,0.074194,0.610928,0.120706,0.094698,0.534588
0.026911,0.075080,0.611254,0.120236,0.093412,0.532726
0.028003,0.075953,0.611562,0.119746,0.092110,0.530859
0.029091,0.076815,0.611851,0.119236,0.090793,0.528985
0.030175,0.077665,0.612123,0.118707,0.089460,0.527105
0.031255,0.078502,0.612377,0.118158,0.088111,0.525220
0.032330,0.079328,0.612613,0.117590,0.086748,0.523329
0.033401,0.080141,0.612830,0.117002,0.085369,0.521434
0.034467,0.080941,0.613029,0.116394,0.083976,0.519534
0.035527,0.081728,0.613210,0.115767,0.082568,0.517630
0.036583,0.082503,0.613372,0.115121,0.081146,0.515722
0.037633,0.083264,0.613516,0.114456,0.079710,0.513810
0.038677,0.084012,0.613641,0.113771,0.078260,0.511895
0.039716,0.084747,0.613748,0.113068,0.076796,0.509977
0.040749,0.085468,0.613835,0.112345,0.075319,0.508056
0.041776,0.086176,0.613905,0.111604,0.073829,0.506133
0.042796,0.086869,0.613955,0.110843,0.072325,0.504207
0.043810,0.087549,0.613987,0.110064,0.070809,0.502280
0.044817,0.088215,0.614000,0.109267,0.069280,0.500352
0.045818,0.088866,0.613994,0.108450,0.067739,0.498422
0.046811,0.089503,0.613969,0.107616,0.066185,0.496491
0.047797,0.090126,0.613925,0.106763,0.064620,0.494560
0.048776,0.090734,0.613862,0.105891,0.063044,0.492629
0.049747,0.091327,0.613781,0.105002,0.061455,0.490697
0.050711,0.091906,0.613680,0.104095,0.059856,0.488767
0.051666,0.092469,0.613560,0.103170,0.058246,0.486837
0.052614,0.093018,0.613422,0.102227,0.056625,0.484908
0.053553,0.093551,0.613264,0.101266,0.054994,0.482980
0.054484,0.094069,0.613087,0.100288,0.053353,0.481055
0.055406,0.094571,0.612891,0.099293,0.051702,0.479131
0.056320,0.095058,0.612677,0.098281,0.050041,0.477210
0.057224,0.095529,0.612443,0.097251,0.048371,0.475291
0.058120,0.095984,0.612190,0.096205,0.046692,0.473376
0.059006,0.096424,0.611918,0.095141,0.045004,0.471464
0.059883,0.096847,0.611627,0.094061,0.043308,0.469556
0.060750,0.097255,0.611317,0.092965,0.041603,0.467651
0.061607,0.097646,0.610989,0.091853,0.039890,0.465752
0.062455,0.098021,0.610641,0.090724,0.038170,0.463856
0.063292,0.098379,0.610274,0.089579,0.036442,0.461966
0.064120,0.098721,0.609889,0.088418,0.034707,0.460081
0.064936,0.099047,0.609485,0.087242,0.032965,0.458202
0.065743,0.099356,0.609062,0.086051,0.031217,0.456329
